full_text,precinct,shape_area,shape_len,ward,TOTPOP,NH_WHITE,NH_BLACK,NH_AMIN,NH_ASIAN,NH_NHPI,NH_OTHER,NH_2MORE,HISP,H_WHITE,H_BLACK,H_AMIN,H_ASIAN,H_NHPI,H_OTHER,H_2MORE,VAP,HVAP,WVAP,BVAP,AMINVAP,ASIANVAP,NHPIVAP,OTHERVAP,2MOREVAP,TOTHH,LESS_10K,10K_15K,15K_20K,20K_25K,25K_30K,30K_35K,35K_40K,40K_45K,45K_50K,50K_60K,60K_75K,75K_100K,100K_125K,125K_150K,150K_200K,200K_MORE,JOINID,TOTV_19,JOYCE_19,VALLAS_19,WILSON_19,PRECK_19,DALEY_19,MCCART_19,CHICO_19,MEND_19,ENYIA_19,FORD_19,SALGRIF_19,LHGTFT_19,FIORETTI_1,KOZLAR_19,TOTV_RO15,RO_E15,RO_G15,TOTV_G15,EMAN_G15,WILS_G15,FIORET_G15,GARCIA_G15,WALLS_G15,TOTPOP19,NH_WHITE19,NH_BLACK19,NH_AMIN19,NH_ASIAN19,NH_NHPI19,NH_OTHER19,NH_2MORE19,HISP19,H_WHITE19,H_BLACK19,H_AMIN19,H_ASIAN19,H_NHPI19,H_OTHER19,H_2MORE19,Ward_Prec,MAY19LL,MAY19TP,COUNTY,HVAP_pct,WVAP_pct,BVAP_pct,AMINVAP_pct,ASIANVAP_pct,NHPIVAP_pct,OTHERVAP_pct,2MOREVAP_pct,LESS_10K_pct,10K_15K_pct,15K_20K_pct,20K_25K_pct,25K_30K_pct,30K_35K_pct,35K_40K_pct,40K_45K_pct,45K_50K_pct,50K_60K_pct,60K_75K_pct,75K_100K_pct,100K_125K_pct,125K_150K_pct,150K_200K_pct,200K_MORE_pct,GARCIA_G15_pct,EMAN_G15_pct
24019,19,3707802.328,9866.684237,24,1230.000048,2,1207.000046,1,3,1,0,4,12.00000206,5,3.000002064,0,0,0,1,3,898.0000318,8.000001294,2,884.0000305,1,2,1,0,0,455.9302923,56.89580004,27.92269439,97.37544218,59.48143945,11.47837667,41.21588146,23.43559566,17.01769215,4.444159181,23.46926538,32.80680894,43.16031118,2.773400522,1.897459438,11.999999,0.555966647,C24019,243,4,4,82,55,18,2,9,9,20,4,0,35,0,0,247,140,107,213,92,50,7,50,14,1230,2.526770294,1182.868687,0,0,0,3.79015544,17.64756798,23.1668196,14.61917098,0,0,0,0,8.54764862,0,24-19,155,73,Cook,0.008908687,0.002227171,0.984409799,0.001113586,0.002227171,0.001113586,0,0,0.124790568,0.061243341,0.213575285,0.130461697,0.025175727,0.090399524,0.051401708,0.037325206,0.009747453,0.051475556,0.071955756,0.094664276,0.006082949,0.004161731,0.026319811,0.001219412,0.234741784,0.431924883
29016,16,1627438.897,5831.987534,29,1359.000043,0,1336.000041,0,0,0,0,14.00000145,9,0,9,0,0,0,0,0,947.0000278,3,0,939.0000264,0,0,0,0,5.000001395,306.4809742,32.74447453,27.91752824,23.3264997,3.8026196,18.53426854,12.35272585,7.510231693,55.92798321,7.878681794,20.78104664,24.02482688,28.5716852,14.30528554,8.035314523,18.79336696,1.974435319,C29016,226,4,3,58,41,13,2,6,40,14,10,0,33,2,0,299,177,122,309,158,4,39,105,3,1359,52.99534845,1184.359072,0,0,0,0,0,121.64558,9.530205783,5.989323843,0,0,0,106.1260504,0,29-16,182,49,Cook,0.003167899,0,0.991552269,0,0,0,0,0.005279832,0.106840154,0.091090575,0.076110759,0.012407359,0.060474451,0.040305033,0.024504724,0.182484356,0.02570692,0.06780534,0.078389293,0.093224988,0.046675933,0.026217988,0.061319849,0.006442277,0.339805825,0.511326861
1018,18,1094811.098,4314.369005,1,1435.999898,521.9999637,151.9999923,0.999999275,20.99999887,2,5.000000199,32.99999829,699.9999456,252.9999826,26.9999968,18.99999617,3.000001184,0.999999997,351.9999721,44.99999671,1113.999923,495.9999639,474.9999682,99.99999416,0.999999275,18.99999887,1,2.000000007,19.99999856,643.5161556,50.89030896,27.90758939,1.05E-07,1.09E-06,111.6303509,42.68219316,9.849737154,10.67054963,42.68219286,68.1273469,73.05221628,99.31818105,62.38166795,12.31217256,21.34109851,10.67054913,C01018,309,11,9,14,62,23,3,26,30,59,1,0,67,2,0,289,104,185,143,48,16,1,76,2,1436,696.2930233,156.1232558,0,12.52325581,0,0,52.59767442,518.4627907,433.3046512,0,0,0,0,65.12093023,20.0372093,18-Jan,161,109,Cook,0.445242368,0.426391383,0.089766608,0.000897665,0.017055655,0.000897666,0.001795332,0.017953321,0.079081634,0.043367349,1.64E-10,1.69E-09,0.173469384,0.066326529,0.015306123,0.016581634,0.066326529,0.105867345,0.113520408,0.154336733,0.096938775,0.019132655,0.033163268,0.016581634,0.531468531,0.335664336
24005,5,1480276.577,5219.411378,24,729.0000571,1.57E-06,702.0000548,2.999999996,0,0,0,3.999999909,20.00000077,1.999999975,5.000000503,0,0,0,11.99999999,1.0000003,478.0000344,12.00000074,1.57E-06,461.0000322,1.999999999,0,0,0,2.999999951,253.6477696,62.94411069,27.79979941,25.77542795,30.25375282,15.4116842,22.2667019,18.13564608,7.075933775,12.84367375,9.011509775,8.046247901,10.0013179,4.081963369,0,1.33E-08,2.13E-08,C24005,100,0,1,38,25,5,0,2,5,6,2,0,14,1,0,136,66,70,257,121,65,9,56,6,729,45.03708904,662.2663851,0,0,0,10.09767092,0,11.59885489,9.308572761,2.290282132,0,0,0,0,0,24-5,66,30,Cook,0.025104602,3.28E-09,0.964435144,0.0041841,0,0,0,0.00627615,0.248155585,0.109600015,0.101618981,0.119274665,0.06076018,0.087785916,0.071499332,0.027896692,0.050635863,0.035527652,0.031722132,0.039429946,0.016093039,0,5.24E-11,8.39E-11,0.217898833,0.470817121
22004,4,2004461.972,6005.136836,22,2542.999951,38.99999898,12.99999957,0,7.999999722,0,5,3.999999861,2473.999953,1122.999946,3,34.00000216,6,0,1226.000003,82.00000106,1784.999968,1723.999969,38.99999898,10.99999976,0,4.999999722,0,3,3,641.4149348,18.02432316,27.78749758,30.00488123,86.84523005,46.77454061,93.6150479,82.34449843,57.07701999,19.52634944,43.53025275,51.0689144,39.78766605,39.77161876,5.257094302,1.74E-07,0,C22004,164,9,3,1,16,24,6,27,52,11,0,0,12,0,1,274,16,258,217,85,3,22,104,3,2543,26.35033536,10.88076386,5.021891011,0,0,0,0,2500.74701,1360.669701,10.85577638,0,0,0,1118.340768,10.88076386,22-4,79,30,Cook,0.965826331,0.021848739,0.006162465,0,0.00280112,0,0.001680672,0.001680672,0.028100879,0.043322187,0.046779206,0.135396333,0.072923997,0.145950839,0.128379453,0.08898611,0.030442617,0.067865979,0.079619154,0.062031088,0.062006069,0.00819609,2.71E-10,0,0.479262673,0.391705069
49001,1,1394698.45,6104.411489,49,1409.388612,168.5811739,995.3242725,7,27.33207668,0,5.85282582,48.06413881,157.234124,70.63778566,18.41130819,7.900004037,0,1,50.80577525,8.47925085,1026.239624,114.5227447,148.2434536,699.60928,6,24.47925085,0,3.85282582,29.53206939,610.632001,165.7876245,27.73649283,84.83178776,91.85531732,25.9467081,1.604685697,41.69333959,17.80694615,1.177988853,17.11371174,69.50452081,9.431843061,31.16819295,6.181758382,18.77767085,0.013412401,C49001,210,1,5,25,46,21,5,10,11,37,2,1,39,3,0,189,102,87,315,136,72,15,74,18,1629,582.5972362,892.4433104,0,16.61683382,0,1.21532567,5.259053537,130.8682404,30.76021137,19.29721369,0,0,0,80.81081535,0,49-1,130,59,Cook,0.111594546,0.14445306,0.681721173,0.005846588,0.023853348,0,0.003754314,0.028776972,0.271501697,0.0454226,0.138924569,0.150426635,0.042491563,0.00262791,0.068278995,0.029161502,0.001929131,0.028026228,0.113823908,0.015446035,0.051042515,0.010123541,0.030751207,2.20E-05,0.234920635,0.431746032
1026,26,1414851.742,5153.629525,1,1394.999994,110.0000006,85.00000192,0,5.000000104,0,5,8,1181.999991,476.9999914,24.99999998,7,0,0,605.9999996,66.99999997,973.9999934,791.9999904,106.0000006,63.00000228,0,5.000000104,0,3,5,257.4609292,16.61237276,27.64946841,15.45506695,13.13147748,24.36855716,20.06518968,5.489896992,18.66855352,14.30788396,22.72361258,25.74609302,20.96406465,8.052816787,14.60451647,4.351691746,5.269667025,C01026,199,5,5,6,37,26,3,16,23,35,2,1,35,2,2,198,39,159,176,60,10,8,98,0,1395,293.4041295,117.3878513,6.637810945,0,0,0,7.424901186,970.1453071,749.7546536,32.60281399,0,0,0,126.6111557,61.17668377,26-Jan,114,61,Cook,0.813141679,0.10882957,0.064681728,0,0.00513347,0,0.003080082,0.00513347,0.064523859,0.107392871,0.060028786,0.051003768,0.094649535,0.077934892,0.021323224,0.072510239,0.05557303,0.088260431,0.1,0.081426198,0.031277821,0.056725176,0.016902338,0.020467832,0.556818182,0.340909091
6037,37,2533849.267,7917.469212,6,800.9999691,6.999999456,765.9999696,1,2,0,2,8.000000023,15.00000001,2.000000006,7,2,0,0,2,2,649.9999759,8.000000006,6.000000296,628.9999756,0,2,0,2,3.000000023,345.3393036,47.7157771,27.6428275,23.80955571,21.98220248,23.96132054,24.86579909,7.959824842,14.65131195,4.548765798,42.10663172,24.5694352,45.96895592,10.81722568,10.42161799,11.57598088,2.742071159,C06037,307,7,10,76,90,24,1,4,8,25,5,1,52,3,1,373,187,186,192,76,55,6,41,14,801,26.35794743,751.8755107,0,0,0,0,22.76654182,0,0,0,0,0,0,0,0,Jun-37,206,122,Cook,0.012307693,0.00923077,0.967692306,0,0.003076923,0,0.003076923,0.004615385,0.138170711,0.080045414,0.068945398,0.063653926,0.069384864,0.072003965,0.023049287,0.042425846,0.013171874,0.121928293,0.071145783,0.133112436,0.031323471,0.030177909,0.033520601,0.007940223,0.213541667,0.395833333
10021,21,10704487.61,15363.57618,10,1408.262629,209.5811314,71.03245217,1,3,1,3.999999969,2.999999998,1115.649046,553.2596171,6.999999866,35.06490502,0,0,497.7758446,22.54867893,997.0679147,746.9705574,198.0649051,44.0324523,1,3,1,0.999999992,1.999999998,456.2157314,45.37027863,27.6340658,36.09129602,14.55646029,23.08772092,32.41524348,39.9681839,44.42796535,35.76944306,33.12009131,35.51047689,49.14998193,18.16920028,4.760151133,12.91256856,3.272603905,C10021,260,29,26,9,8,35,17,68,47,9,1,1,8,1,0,388,120,268,314,128,72,19,70,25,1431,138.8537537,331.5901967,0,0,0,0,3.143798024,957.4122516,803.7472583,37.9618846,0,0,0,107.4506389,8.252469813,21-Oct,172,17,Cook,0.749167179,0.198647356,0.044161939,0.001002941,0.003008822,0.001002941,0.001002941,0.002005881,0.099449176,0.060572365,0.079110152,0.031906967,0.050607025,0.071052446,0.087608079,0.097383677,0.078404668,0.072597434,0.077837029,0.10773408,0.039825896,0.010433992,0.028303646,0.007173369,0.222929936,0.407643312
22019,19,1836916.655,7959.560084,22,817.0000075,21,693.0000165,1,0,0,0,2,99.99999093,18,4.000000752,1.999998844,0,0,62.99999422,12.99999711,524.999998,60.9999946,11,451.0000034,1,0,0,0,1,310.678817,28.33771678,27.60685862,33.49739276,22.90607951,14.13210675,16.83722118,17.24950854,12.74128188,12.68799829,23.98317657,39.66381841,25.65823047,9.044794035,16.25536,10.07727289,2.91E-07,C22019,86,3,1,22,28,4,0,1,4,10,3,0,10,0,0,124,43,81,190,110,4,16,59,1,817,72.4594013,181.7773923,0,0.623105285,0,0,3.833992095,558.306109,355.9506547,0,0,0,4.089591568,198.2658628,0,22-19,57,25,Cook,0.116190466,0.020952381,0.859047629,0.001904762,0,0,0,0.001904762,0.091212259,0.088859803,0.107820009,0.073729132,0.045487835,0.054194944,0.055521998,0.041011106,0.040839599,0.077196047,0.127668242,0.082587641,0.029113005,0.052322074,0.032436305,9.38E-10,0.310526316,0.578947368
39003,3,3851405.445,9511.905613,39,1133.999984,741.9999856,19.00000002,4.03E-08,77.00000029,0,0,18.99999974,276.9999979,180.9999966,3.00000004,0,2,0,58.00000166,32.99999959,868.9999865,183.9999984,599.9999875,14.99999994,4.03E-08,60.000001,0,0,9.999999615,673.3956183,43.3671436,27.58874008,30.39668425,17.69162417,23.48707883,35.99296737,26.29283487,53.08520179,21.91274052,26.80678165,90.15472126,60.5884071,43.61743658,32.03361089,98.69224877,41.68739655,C39003,335,22,21,9,40,48,13,20,35,18,1,5,98,3,2,317,194,123,264,158,23,17,57,9,1134,604.0812171,36.45277616,14.12801679,159.3247683,0,0,69.85247084,250.1607508,203.7165558,8.549406975,1.248351648,0,0,36.6464364,0,39-3,272,63,Cook,0.211737631,0.690448788,0.01726122,4.64E-11,0.069044881,0,0,0.01150748,0.064400692,0.040969587,0.045139415,0.026272259,0.034878574,0.053449958,0.039045153,0.078832116,0.032540664,0.03980837,0.133880766,0.08997446,0.06477238,0.047570269,0.14655909,0.061906249,0.215909091,0.598484848
29032,32,3293231.196,8491.20413,29,1719.927971,1275.948707,3.00000002,0,42.99628108,0,0,24.99776896,372.9852135,188.9931679,2,6,0,0,154.9921194,20.99992621,1379.941122,254.9867675,1075.956586,3.00000002,0,31.99851211,0,0,13.99925632,599.2530163,28.22559038,27.49522909,55.70448587,16.6924679,33.02365005,25.21642182,12.70912533,12.76618927,19.35956578,40.01789824,73.35932626,100.3837171,80.14561634,22.47932614,30.77515401,20.89925268,C29032,223,36,20,8,10,32,28,24,37,3,0,0,20,3,1,267,131,136,194,111,8,5,66,4,1773,1017.902228,35.49510763,0,111.8262096,0,3.472004479,0,604.3044503,385.8980018,59.20682252,0,11.37774167,7.746547522,116.9086445,23.16669232,29-32,173,22,Cook,0.184780904,0.779711952,0.002174006,0,0.023188317,0,0,0.010144821,0.04710129,0.045882504,0.092956538,0.027855459,0.055108025,0.042079758,0.021208279,0.021303504,0.032306163,0.066779636,0.122417951,0.167514746,0.133742533,0.037512245,0.05135586,0.034875507,0.340206186,0.572164948
10005,5,3160311.655,8313.785716,10,1412.999997,556.000001,39,3,3,0,0,13.00000001,798.9999959,333.9999974,15,12,2,0,376.9999989,58.99999956,990.9999986,490.9999981,467.0000005,21,3,2,0,0,7.000000005,460.7281554,66.61152901,27.48587111,23.79404568,8.194565099,42.39279769,6.399424727,25.65908394,5.996917333,29.19059305,46.79579332,71.17265214,22.91923952,51.5757928,23.30606362,9.233786385,0,C10005,246,29,23,9,4,38,32,49,42,4,1,0,13,1,0,305,163,142,224,108,64,1,41,10,1413,530.2413427,45.61441273,0,0,0,0,0.97051942,836.1737252,656.8210528,0.48525971,0,0,0,89.42011927,89.44729345,5-Oct,169,21,Cook,0.495459131,0.471241172,0.021190716,0.003027245,0.002018163,0,0,0.007063572,0.144578811,0.059657459,0.051644436,0.017786117,0.092012605,0.013889806,0.055692459,0.013016173,0.063357519,0.101569207,0.154478625,0.049745689,0.111944087,0.050585282,0.020041724,0,0.183035714,0.482142857
8039,39,4331528.716,10465.61115,8,810.0000027,8.999999598,776.0000026,0,0,0,1.43E-07,15.99999974,9.000000641,2,2.000000147,0,0,0,3,2.000000494,617.000004,5.00000022,8.999999598,594.000004,0,0,0,1.43E-07,9.000000042,199.4438048,18.77188101,27.4649387,8.618937773,3.24241594,6.996792757,9.972020803,8.740386678,21.18719479,14.33489105,19.24803203,28.23319145,25.72071859,3.620782616,3.291620606,0,6.38E-08,C08039,251,7,5,55,74,20,1,12,10,19,4,1,40,1,1,302,187,115,323,146,5,69,103,0,810,7.869955157,802.1300448,0,0,0,0,0,0,0,0,0,0,0,0,0,Aug-39,198,84,Cook,0.008103728,0.014586709,0.962722853,0,0,0,2.31E-10,0.01458671,0.094121154,0.137707655,0.043214868,0.016257291,0.035081525,0.04999915,0.043823806,0.106231401,0.071874336,0.096508548,0.141559631,0.128962234,0.0181544,0.016504,0,3.20E-10,0.318885449,0.452012384
20001,1,1322851.713,4652.889715,20,1310.9999,13,1259.999901,0,0,0,0,26.99999974,10.99999976,4,5.999999759,0,0,0,1,0,864.9999463,9.999999759,12,826.9999468,0,0,0,0,15.99999974,350.3402155,94.94985027,27.43696952,46.95667335,2.954340712,41.31369984,7.500123982,10.45446408,26.72966022,8.863020136,25.83376002,8.042370301,39.33051208,8.333470901,0,1.641300084,3.90E-14,C20001,277,4,2,78,72,17,1,5,12,34,6,1,40,2,0,216,114,102,226,78,80,8,43,17,1311,0,1138.384705,0,3.927659574,0,0,0,168.6876355,1.057446809,167.6301887,0,0,0,0,0,20-1,182,88,Cook,0.011560694,0.013872833,0.956069362,0,0,0,0,0.018497111,0.271021841,0.078315216,0.134031639,0.008432776,0.117924515,0.021408116,0.029840891,0.076296294,0.025298324,0.073739065,0.022955887,0.112263766,0.023786795,0,0.004684875,1.11E-16,0.190265487,0.345132743
29027,27,1319483.25,5303.232751,29,1014.000002,6.000001119,937.9999965,0,1,0,0,9.999999876,59.0000043,8.000000781,10.00000099,1,0,0,28.00000315,11.99999938,739.9999989,41.0000027,6.000000729,686.9999956,0,0,0,0,5.999999876,315.9094155,46.02327411,27.36447105,39.03416026,33.3726346,15.67664261,6.675736382,1.41E-06,12.66878086,1.43E-06,23.36054253,19.64882669,24.00846305,43.38170196,2.664248741,14.68661989,7.343309953,C29027,209,1,3,83,34,20,2,2,8,13,16,0,21,1,0,255,146,109,208,125,14,11,54,4,1014,46.24273009,794.5036365,0,0,0,0,33.25295858,140.0006749,74.89578689,0,0,0,0,65.10488798,0,29-27,169,67,Cook,0.055405409,0.008108109,0.928378374,0,0,0,0,0.008108108,0.145685035,0.086621258,0.123561244,0.105639886,0.049623854,0.021131806,4.46E-09,0.040102574,4.52E-09,0.073946965,0.062197661,0.075997934,0.137323232,0.008433584,0.046489972,0.023244986,0.259615385,0.600961538
46029,29,14906959.88,31465.48123,46,1385.999985,789.0000047,304.9999812,7.999999445,142.0000006,0,3.00000003,31.99999881,107.0000001,75.00000046,5.999999727,2.00000001,0.999999859,1,17.0000001,4.999999918,1271.999993,99.00000001,765.0000048,240.999989,5.999999727,132.0000006,0,2.00000003,26.99999924,987.4453497,60.39295214,27.36380889,42.87993853,45.86390182,17.70752783,105.6183205,25.88737372,48.12282198,14.26616489,86.43908988,81.0055865,205.0802388,51.18993581,77.60503464,48.57133525,49.45131853,C46029,303,10,16,12,52,62,7,12,23,22,0,0,84,1,0,304,208,96,145,59,43,4,33,6,1386,784.5060793,233.8129601,10.72619048,206.4430545,0,0,14.00468691,136.5070288,85.51915076,7.40388619,0,4.410825815,0,26.92997195,12.24319404,46-29,237,82,Cook,0.077830189,0.601415101,0.189465401,0.004716981,0.103773586,0,0.001572327,0.021226415,0.061160805,0.02771172,0.043425126,0.046447028,0.017932666,0.106961181,0.026216513,0.048734669,0.014447549,0.0875381,0.082035514,0.207687685,0.051840779,0.078591726,0.049188884,0.050080056,0.227586207,0.406896552
25014,14,6515043.932,12070.96879,25,1918.999954,159.0000022,65.99999884,1.11E-08,1534.999953,1,2.000000001,33.00000005,123.0000001,58.00000099,1,1,2.999999733,0,54.99999935,5,1593.999966,105.9999991,142.0000022,49.0000003,1.11E-08,1278.999965,1,5.78E-10,17.00000004,757.5430892,81.94889222,27.33275457,25.21259698,70.88226476,113.8861378,26.53337359,14.8403337,6.556895704,5.034523454,47.83524498,58.44983941,86.36424849,124.2368726,40.08410745,23.6237867,4.721216721,C25014,222,13,11,9,27,55,6,9,15,20,2,2,25,1,3,249,181,68,214,48,7,11,147,1,1919,103.8075387,55.12965531,0,1578.472199,0,0,2.664954374,178.9256525,43.84522654,0,6.336528222,0,0,54.72309916,74.0207986,25-14,112,72,Cook,0.066499373,0.089084068,0.030740277,6.94E-12,0.802383935,0.000627353,3.62E-13,0.010664994,0.108177203,0.036080792,0.033282063,0.093568624,0.150336185,0.035025564,0.019590085,0.008655476,0.006645858,0.063145246,0.077157115,0.114005724,0.163999744,0.052913304,0.031184743,0.006232275,0.686915888,0.224299065
7019,19,1675080.212,5621.107064,7,1221.000017,4.000000008,1170.000016,2,0,0,16,16.99999998,12.00000077,1.000000389,4.000000189,0,0,0,6,1.000000195,938.0000117,7.000000395,4.000000008,903.0000113,2,0,0,7,14.99999999,384.0625346,28.85233768,27.27131781,46.37317611,23.70933235,22.72609876,49.08837246,28.54107747,2.79E-06,5.89E-07,28.1803626,52.96076222,69.08734017,1.28E-06,7.272352306,1.12E-08,8.00E-15,C07019,231,6,3,52,46,34,2,6,7,32,4,0,38,0,0,269,169,100,275,116,70,12,58,19,1221,0.64516129,1220.354839,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jul,159,74,Cook,0.007462687,0.004264392,0.962686567,0.002132196,0,0,0.007462686,0.015991471,0.075124062,0.071007493,0.120743816,0.061733,0.059172913,0.127813489,0.074313621,7.27E-09,1.53E-09,0.073374412,0.137896195,0.179885654,3.34E-09,0.018935334,2.92E-11,2.08E-17,0.210909091,0.421818182
23025,25,5069746.615,12162.72192,23,1911.00011,521.0000214,40.00000597,2.000000882,5,0,1,2,1340.000081,573.0000595,11.00000087,16,0,0,684.0000189,56.00000227,1380.000076,882.0000531,459.0000185,29.00000313,2.000000882,5,0,1,2,666.6431492,30.15210751,27.2642006,25.41227504,38.07807282,35.50570639,64.68140075,60.15418385,47.25266858,60.05187661,88.95140334,50.03978106,32.2960291,66.67883572,30.4539902,5.264939583,4.40567801,C23025,168,25,12,5,4,21,8,27,29,10,0,0,22,1,3,278,96,182,244,94,10,16,117,7,1911,363.9936831,18.85264348,0,83.92496723,0,10.20174742,0,1434.026959,946.7108763,0,0,8.632247816,9.416997617,426.3213173,42.94551971,23-25,113,28,Cook,0.639130438,0.332608691,0.021014494,0.001449276,0.003623188,0,0.000724638,0.001449275,0.045229757,0.040897744,0.038119757,0.057119124,0.053260438,0.097025524,0.090234459,0.070881503,0.090080993,0.133431812,0.07506232,0.048445753,0.100021782,0.045682597,0.007897688,0.00660875,0.479508197,0.385245902
42029,29,1055234.086,4167.904214,42,1739.999499,1090.999676,83.9999785,1.03E-10,397.9998951,0.99999979,5.999998272,40.99999013,118.9999609,84.99997176,0.999999791,1.99999958,1.999998639,0,23.99999308,4.99999801,1598.999549,100.9999689,1017.999703,79.99997967,1.03E-10,362.9999064,0.99999979,3.999998691,31.99999201,1956.782881,67.77407861,27.23366549,36.6595108,0.005433627,1.276700531,0.797113479,35.96080844,152.978178,2.292355015,153.4381699,32.44096456,65.22091727,272.8728758,323.8495633,423.7382735,360.2442729,C42029,316,19,26,6,40,89,15,13,21,21,0,0,61,3,1,301,265,36,247,148,14,23,53,9,1740,1223.878149,17.32864675,0,268.4241359,0,0,0,230.3690685,212.360867,0,0,0,0,18.00820152,0,42-29,242,54,Cook,0.063164476,0.636647899,0.050031271,6.44E-14,0.227016891,0.000625391,0.002501563,0.020012508,0.034635462,0.013917571,0.018734583,2.78E-06,0.000652449,0.000407359,0.018377516,0.078178412,0.001171492,0.078413487,0.016578725,0.033330687,0.139449746,0.16550102,0.216548436,0.184100278,0.214574899,0.599190283
20002,2,4389498.104,9287.841537,20,741.0000146,8.000002492,659.9999988,1,2,0,1,4.000000001,65.00001329,35.00000166,6.65E-06,0,0,0,29.00000498,1,480.0000102,44.0000108,6.000002492,423.9999969,1,2,0,1,2.000000001,262.5560023,54.81328728,27.15199144,33.04303527,56.369525,11.6632453,17.27699935,26.2012798,4.232945087,1.493981414,7.164321322,3.734952439,12.68752503,2.240971219,3.236958413,1.244983884,5.73E-09,C20002,122,4,1,57,19,12,0,1,4,6,4,0,13,0,1,116,75,41,199,77,7,33,76,6,741,22.25394897,544.4401562,0,5.439854192,0,0,0,168.8660407,85.05953827,0,0,0,0,76.28986834,7.516634051,20-2,75,30,Cook,0.091666687,0.012500005,0.883333308,0.002083333,0.004166667,0,0.002083333,0.004166667,0.208767984,0.103414095,0.12585138,0.214695244,0.044421934,0.065803102,0.099793109,0.016122066,0.005690144,0.027286831,0.014225355,0.048323119,0.008535212,0.01232864,0.004741784,2.18E-11,0.381909548,0.386934673
26001,1,778395.8692,4673.160666,26,1081.000086,654.0000374,51.00000657,7.25E-07,13.00000035,0,1.999999805,5.000001761,356.0000398,168.0000131,6.000001194,7,5.999998816,0,151.0000242,18.00000246,925.0000665,287.0000266,589.0000316,34.00000551,7.25E-07,11.00000035,0,1.000000002,3.000001759,409.891526,9.42113306,27.11712671,0.499133233,23.68558799,14.62202449,6.437529904,0.374350779,50.00561483,7.061444653,5.303289135,68.44098448,42.8677942,47.43357066,17.24246611,74.94183228,14.43764343,C26001,225,2,5,5,37,27,3,22,24,36,1,3,59,1,0,197,82,115,184,70,6,20,86,2,1081,758.9584273,38.81876202,0,13.47107013,0,0.847080072,25.0645635,243.8400969,166.7901293,3.388320289,0,0,0,48.12294098,25.53870633,26-1,123,75,Cook,0.310270277,0.636756745,0.03675676,7.84E-10,0.011891891,0,0.001081081,0.003243245,0.022984454,0.066156837,0.00121772,0.057785015,0.035672912,0.015705448,0.000913292,0.121997191,0.017227594,0.012938275,0.166973407,0.104583265,0.115722252,0.042065925,0.182833329,0.035223083,0.467391304,0.380434783
11018,18,2050008.509,5741.175545,11,1736.999977,528.9999968,3.000000064,0,929.99999,1,0,16.99999975,256.9999906,113.9999966,2.999999265,1,10.9999995,0,107.9999956,19.99999975,1354.999983,176.9999945,443.9999973,3.000000064,0,718.9999909,1,0,10.99999975,623.7631906,89.5492958,27.09756674,92.08550752,35.64976071,21.35159183,36.78180488,45.26922118,29.60343801,17.68324688,42.21365072,64.71722743,29.05805962,33.90124395,15.1392862,25.80460065,17.8576885,C11018,280,34,16,2,9,126,15,27,19,7,0,0,18,0,4,355,253,102,289,119,60,13,74,23,1737,449.7299924,4.174757282,0,1076.672397,0,0,0,206.4228534,168.5001421,0,0,0,0,37.92271133,0,18-Nov,165,63,Cook,0.130627304,0.327675279,0.002214022,0,0.530627306,0.000738007,0,0.008118081,0.143562969,0.043442074,0.147628954,0.057152716,0.034230285,0.058967578,0.072574371,0.047459418,0.028349295,0.067675764,0.10375288,0.046585082,0.054349542,0.024270887,0.041369226,0.028628955,0.256055363,0.411764706
1019,19,1993873.332,7903.317405,1,1772.999969,576.9999956,59.99999864,1,45.99999991,1,4.999999994,16.99999978,1065.999976,496.9999876,24.99999853,5.000000011,5,0,483.9999918,49.99999764,1412.999975,757.9999809,538.999996,57.99999864,1,42.99999991,1,2.999999996,9.999999841,680.6505884,39.62693697,27.06499614,16.83912787,46.84230998,32.99999694,26.42274579,40.63002453,7.29369453,14.57292601,45.96259022,46.32170521,106.7301461,113.1557522,51.58943279,36.05088707,28.54731603,C01019,346,23,9,8,53,38,5,13,35,57,2,0,97,1,2,388,126,262,338,117,8,41,165,7,1773,898.8128518,22.63265887,0,61.93471427,0,0,57.96140093,731.6583741,650.2283962,0,0,2.646699997,0,78.78327793,0,19-Jan,204,100,Cook,0.536447271,0.381457895,0.041047417,0.000707714,0.030431706,0.000707714,0.002123142,0.007077141,0.058219206,0.039763421,0.024739754,0.068819907,0.048483021,0.038819838,0.059692925,0.010715769,0.021410289,0.067527438,0.068055043,0.156806073,0.166246462,0.075794297,0.052965336,0.04194122,0.48816568,0.346153846
